Vict Sex,Vict Descent,DATE OCC,AREA NAME,Vict Age,Vict Descent Desc,Vict Sex Desc,AREA RENT
0.0,4,2022-01-04,Rampart,39.5674100496031,Unknown,Unknown,775.66
1.0,1,2022-12-17,Hollenbeck,28.0,Hispanic/Latin/Mexican,Male,1263.48
2.0,3,2020-12-03,Hollywood,22.0,White,Female,578.81
1.0,1,2022-02-12,Olympic,36.0,Hispanic/Latin/Mexican,Male,897.93
1.0,3,2022-10-03,Hollenbeck,29.0,White,Male,1263.48
1.0,0,2021-08-06,Topanga,56.0,Black,Male,1203.31
2.0,1,2020-09-13,Rampart,46.0,Hispanic/Latin/Mexican,Female,775.66
1.0,3,2021-07-31,West Valley,68.0,White,Male,814.45
2.0,0,2022-12-07,77th Street,35.0,Black,Female,500.0
2.0,3,2021-10-20,Pacific,45.0,White,Female,551.25
1.0,1,2022-05-07,Harbor,32.0,Hispanic/Latin/Mexican,Male,855.17
1.0,1,2022-12-14,Wilshire,49.0,Hispanic/Latin/Mexican,Male,738.73
2.0,3,2020-01-22,Southwest,20.0,White,Female,607.75
1.0,1,2022-07-20,Devonshire,60.0,Hispanic/Latin/Mexican,Male,1146.01
2.0,1,2020-08-25,Hollenbeck,62.0,Hispanic/Latin/Mexican,Female,1263.48
2.0,1,2020-07-30,Southwest,18.0,Hispanic/Latin/Mexican,Female,607.75
1.0,3,2022-10-24,Wilshire,32.0,White,Male,738.73
2.0,1,2020-03-23,Southeast,31.0,Hispanic/Latin/Mexican,Female,703.55
2.0,3,2021-12-13,Pacific,29.0,White,Female,551.25
2.0,1,2021-04-10,Mission,48.0,Hispanic/Latin/Mexican,Female,1091.44
0.0,4,2020-06-20,Harbor,39.5674100496031,Unknown,Unknown,855.17
2.0,1,2020-09-01,Olympic,37.0,Hispanic/Latin/Mexican,Female,897.93
2.0,0,2020-11-15,Devonshire,28.0,Black,Female,1146.01
2.0,3,2022-01-02,Wilshire,36.0,White,Female,738.73
2.0,1,2020-07-05,Newton,26.0,Hispanic/Latin/Mexican,Female,638.14
1.0,3,2022-01-05,Topanga,45.0,White,Male,1203.31
2.0,1,2020-12-03,Hollenbeck,76.0,Hispanic/Latin/Mexican,Female,1263.48
2.0,3,2022-11-19,Van Nuys,25.0,White,Female,942.82
0.0,4,2022-06-17,Central,39.5674100496031,Unknown,Unknown,525.0
1.0,2,2021-08-14,Mission,70.0,Other,Male,1091.44
1.0,2,2020-04-08,Van Nuys,58.0,Other,Male,942.82
2.0,0,2021-08-07,77th Street,32.0,Black,Female,500.0
1.0,3,2021-02-05,Pacific,33.0,White,Male,551.25
1.0,1,2021-12-02,Rampart,51.0,Hispanic/Latin/Mexican,Male,775.66
0.0,4,2022-03-27,Mission,39.5674100496031,Unknown,Unknown,1091.44
0.0,4,2021-10-01,Olympic,39.5674100496031,Unknown,Unknown,897.93
1.0,1,2021-09-30,Central,47.0,Hispanic/Latin/Mexican,Male,525.0
2.0,1,2020-04-18,Hollywood,53.0,Hispanic/Latin/Mexican,Female,578.81
0.0,4,2021-03-02,N Hollywood,39.5674100496031,Unknown,Unknown,670.05
2.0,3,2020-08-01,West Valley,62.0,White,Female,814.45
2.0,0,2022-01-26,Southwest,27.0,Black,Female,607.75
1.0,2,2022-05-01,Mission,26.0,Other,Male,1091.44
1.0,4,2021-12-28,Devonshire,34.0,Unknown,Male,1146.01
0.0,4,2022-04-13,West LA,39.5674100496031,Unknown,Unknown,1039.46
1.0,1,2021-09-24,Central,27.0,Hispanic/Latin/Mexican,Male,525.0
1.0,3,2021-07-26,Devonshire,46.0,White,Male,1146.01
1.0,3,2020-02-17,Harbor,40.0,White,Male,855.17
2.0,3,2021-03-24,Wilshire,30.0,White,Female,738.73
0.0,4,2021-04-18,Pacific,39.5674100496031,Unknown,Unknown,551.25
0.0,4,2020-09-01,Mission,39.5674100496031,Unknown,Unknown,1091.44
0.0,4,2021-03-19,Hollywood,39.5674100496031,Unknown,Unknown,578.81
0.0,4,2021-06-10,Central,39.5674100496031,Unknown,Unknown,525.0
2.0,3,2021-11-13,Devonshire,74.0,White,Female,1146.01
0.0,4,2020-07-06,77th Street,39.5674100496031,Unknown,Unknown,500.0
2.0,1,2022-07-12,Van Nuys,30.0,Hispanic/Latin/Mexican,Female,942.82
1.0,2,2020-08-07,West Valley,32.0,Other,Male,814.45
1.0,3,2020-12-06,West Valley,22.0,White,Male,814.45
2.0,1,2021-05-03,West Valley,40.0,Hispanic/Latin/Mexican,Female,814.45
1.0,1,2022-10-21,Newton,43.0,Hispanic/Latin/Mexican,Male,638.14
1.0,0,2021-04-15,Central,42.0,Black,Male,525.0
1.0,3,2020-08-22,Northeast,48.0,White,Male,989.97
1.0,1,2020-01-08,Southeast,29.0,Hispanic/Latin/Mexican,Male,703.55
2.0,3,2021-05-26,Van Nuys,47.0,White,Female,942.82
2.0,3,2020-10-21,Northeast,30.0,White,Female,989.97
0.0,4,2020-12-12,Devonshire,39.5674100496031,Unknown,Unknown,1146.01
1.0,2,2021-11-20,Topanga,50.0,Other,Male,1203.31
2.0,0,2020-08-13,Southwest,26.0,Black,Female,607.75
2.0,3,2020-03-16,Northeast,46.0,White,Female,989.97
2.0,0,2022-03-01,77th Street,23.0,Black,Female,500.0
1.0,3,2021-07-05,West LA,43.0,White,Male,1039.46
0.0,4,2022-11-07,Harbor,39.5674100496031,Unknown,Unknown,855.17
2.0,0,2022-02-15,Southwest,31.0,Black,Female,607.75
1.0,1,2022-01-06,Mission,29.0,Hispanic/Latin/Mexican,Male,1091.44
1.0,1,2022-05-29,Foothill,58.0,Hispanic/Latin/Mexican,Male,1326.65
2.0,3,2022-10-08,Wilshire,41.0,White,Female,738.73
2.0,1,2021-06-23,Central,51.0,Hispanic/Latin/Mexican,Female,525.0
1.0,2,2020-03-15,Van Nuys,45.0,Other,Male,942.82
1.0,1,2020-11-02,Foothill,47.0,Hispanic/Latin/Mexican,Male,1326.65
2.0,0,2022-04-03,Southeast,23.0,Black,Female,703.55
0.0,4,2021-11-10,Northeast,39.5674100496031,Unknown,Unknown,989.97
0.0,4,2020-12-17,Devonshire,39.5674100496031,Unknown,Unknown,1146.01
1.0,2,2021-09-03,Hollenbeck,32.0,Other,Male,1263.48
0.0,4,2022-09-02,Rampart,39.5674100496031,Unknown,Unknown,775.66
0.0,4,2021-01-11,Olympic,39.5674100496031,Unknown,Unknown,897.93
1.0,1,2020-06-16,Devonshire,57.0,Hispanic/Latin/Mexican,Male,1146.01
1.0,2,2021-10-11,Hollywood,30.0,Other,Male,578.81
1.0,1,2022-12-11,Newton,26.0,Hispanic/Latin/Mexican,Male,638.14
2.0,1,2022-12-07,77th Street,48.0,Hispanic/Latin/Mexican,Female,500.0
2.0,3,2020-06-14,West LA,6.0,White,Female,1039.46
1.0,2,2021-11-03,Southwest,71.0,Other,Male,607.75
2.0,1,2021-01-14,77th Street,24.0,Hispanic/Latin/Mexican,Female,500.0
2.0,1,2020-04-04,Southeast,39.0,Hispanic/Latin/Mexican,Female,703.55
0.0,4,2021-06-03,Wilshire,39.5674100496031,Unknown,Unknown,738.73
1.0,1,2020-03-09,Northeast,25.0,Hispanic/Latin/Mexican,Male,989.97
2.0,0,2022-12-11,Southwest,30.0,Black,Female,607.75
1.0,1,2020-11-29,Southeast,53.0,Hispanic/Latin/Mexican,Male,703.55
1.0,2,2020-03-17,N Hollywood,39.5674100496031,Other,Male,670.05
2.0,1,2021-12-12,Van Nuys,50.0,Hispanic/Latin/Mexican,Female,942.82
2.0,3,2022-05-25,Van Nuys,68.0,White,Female,942.82
1.0,1,2022-01-29,Central,39.5674100496031,Hispanic/Latin/Mexican,Male,525.0
1.0,1,2020-09-13,Rampart,32.0,Hispanic/Latin/Mexican,Male,775.66
0.0,4,2021-09-15,Hollenbeck,39.5674100496031,Unknown,Unknown,1263.48
1.0,1,2021-05-27,Van Nuys,52.0,Hispanic/Latin/Mexican,Male,942.82
1.0,3,2021-05-19,Hollywood,29.0,White,Male,578.81
2.0,2,2020-01-16,Topanga,57.0,Other,Female,1203.31
1.0,3,2020-07-18,N Hollywood,38.0,White,Male,670.05
1.0,0,2022-10-16,Southwest,61.0,Black,Male,607.75
2.0,3,2021-11-17,Rampart,20.0,White,Female,775.66
1.0,1,2022-12-15,Hollywood,53.0,Hispanic/Latin/Mexican,Male,578.81
1.0,3,2020-04-20,West LA,23.0,White,Male,1039.46
1.0,1,2021-01-04,Mission,29.0,Hispanic/Latin/Mexican,Male,1091.44
2.0,0,2020-12-31,Wilshire,23.0,Black,Female,738.73
1.0,0,2021-03-08,Central,30.0,Black,Male,525.0
1.0,1,2021-06-15,Foothill,31.0,Hispanic/Latin/Mexican,Male,1326.65
1.0,3,2021-06-19,Pacific,67.0,White,Male,551.25
1.0,3,2021-11-04,N Hollywood,39.5674100496031,White,Male,670.05
2.0,2,2022-03-28,Hollywood,76.0,Other,Female,578.81
2.0,1,2022-01-04,Southwest,52.0,Hispanic/Latin/Mexican,Female,607.75
0.0,4,2021-05-21,Newton,39.5674100496031,Unknown,Unknown,638.14
1.0,3,2022-05-09,West Valley,38.0,White,Male,814.45
2.0,1,2021-10-03,Foothill,23.0,Hispanic/Latin/Mexican,Female,1326.65
1.0,1,2021-05-27,77th Street,27.0,Hispanic/Latin/Mexican,Male,500.0
0.0,4,2020-10-02,Olympic,39.5674100496031,Unknown,Unknown,897.93
0.0,4,2021-02-11,Van Nuys,39.5674100496031,Unknown,Unknown,942.82
1.0,0,2022-02-04,Southeast,49.0,Black,Male,703.55
0.0,4,2022-12-25,Olympic,39.5674100496031,Unknown,Unknown,897.93
0.0,4,2021-12-01,Newton,39.5674100496031,Unknown,Unknown,638.14
1.0,2,2020-09-24,West Valley,44.0,Other,Male,814.45
0.0,4,2021-02-23,Central,39.5674100496031,Unknown,Unknown,525.0
2.0,1,2020-02-16,Topanga,23.0,Hispanic/Latin/Mexican,Female,1203.31
2.0,1,2021-04-26,Southeast,24.0,Hispanic/Latin/Mexican,Female,703.55
2.0,3,2022-07-27,West Valley,53.0,White,Female,814.45
1.0,1,2021-08-04,N Hollywood,24.0,Hispanic/Latin/Mexican,Male,670.05
0.0,4,2022-01-30,Wilshire,39.5674100496031,Unknown,Unknown,738.73
1.0,1,2022-09-24,Pacific,74.0,Hispanic/Latin/Mexican,Male,551.25
0.0,4,2022-08-28,Pacific,39.5674100496031,Unknown,Unknown,551.25
2.0,1,2022-08-15,Mission,27.0,Hispanic/Latin/Mexican,Female,1091.44
1.0,1,2020-03-31,Rampart,47.0,Hispanic/Latin/Mexican,Male,775.66
2.0,1,2022-07-21,Mission,54.0,Hispanic/Latin/Mexican,Female,1091.44
0.0,4,2022-03-30,Pacific,39.5674100496031,Unknown,Unknown,551.25
0.0,4,2020-05-26,Northeast,39.5674100496031,Unknown,Unknown,989.97
0.0,4,2021-10-13,Hollywood,39.5674100496031,Unknown,Unknown,578.81
2.0,3,2021-11-13,Pacific,26.0,White,Female,551.25
1.0,1,2020-07-14,Southeast,52.0,Hispanic/Latin/Mexican,Male,703.55
0.0,4,2022-05-20,77th Street,39.5674100496031,Unknown,Unknown,500.0
0.0,4,2020-11-27,Van Nuys,39.5674100496031,Unknown,Unknown,942.82
1.0,1,2020-02-10,Devonshire,62.0,Hispanic/Latin/Mexican,Male,1146.01
2.0,3,2022-12-15,Devonshire,46.0,White,Female,1146.01
2.0,3,2020-11-30,West LA,29.0,White,Female,1039.46
1.0,2,2022-05-29,Devonshire,38.0,Other,Male,1146.01
1.0,1,2020-10-23,Central,39.0,Hispanic/Latin/Mexican,Male,525.0
1.0,3,2020-06-20,N Hollywood,39.5674100496031,White,Male,670.05
1.0,0,2021-05-15,Central,45.0,Black,Male,525.0
2.0,1,2020-03-22,Devonshire,36.0,Hispanic/Latin/Mexican,Female,1146.01
2.0,1,2022-01-28,Harbor,29.0,Hispanic/Latin/Mexican,Female,855.17
1.0,3,2021-12-02,West Valley,39.0,White,Male,814.45
0.0,4,2022-06-18,Southwest,39.5674100496031,Unknown,Unknown,607.75
0.0,4,2022-07-15,Newton,39.5674100496031,Unknown,Unknown,638.14
2.0,0,2022-03-21,Southeast,41.0,Black,Female,703.55
2.0,3,2021-10-23,N Hollywood,26.0,White,Female,670.05
2.0,1,2022-01-04,Central,37.0,Hispanic/Latin/Mexican,Female,525.0
1.0,3,2021-04-30,West Valley,53.0,White,Male,814.45
2.0,3,2022-05-04,Pacific,30.0,White,Female,551.25
1.0,1,2020-07-16,Mission,21.0,Hispanic/Latin/Mexican,Male,1091.44
1.0,1,2021-10-22,West Valley,31.0,Hispanic/Latin/Mexican,Male,814.45
1.0,3,2021-10-03,Devonshire,63.0,White,Male,1146.01
1.0,2,2020-08-05,N Hollywood,39.5674100496031,Other,Male,670.05
2.0,1,2020-05-28,Newton,39.0,Hispanic/Latin/Mexican,Female,638.14
2.0,1,2020-07-13,Southwest,39.0,Hispanic/Latin/Mexican,Female,607.75
1.0,2,2020-08-22,Wilshire,39.5674100496031,Other,Male,738.73
0.0,4,2020-03-05,Mission,39.5674100496031,Unknown,Unknown,1091.44
2.0,0,2022-04-07,Hollywood,19.0,Black,Female,578.81
2.0,3,2021-08-05,Topanga,22.0,White,Female,1203.31
1.0,1,2020-02-01,Newton,38.0,Hispanic/Latin/Mexican,Male,638.14
2.0,1,2021-10-19,Olympic,29.0,Hispanic/Latin/Mexican,Female,897.93
1.0,0,2021-02-03,Wilshire,30.0,Black,Male,738.73
2.0,2,2020-09-28,Hollywood,68.0,Other,Female,578.81
2.0,1,2022-03-04,Southeast,21.0,Hispanic/Latin/Mexican,Female,703.55
2.0,0,2021-11-25,Southwest,35.0,Black,Female,607.75
2.0,3,2022-10-01,Pacific,36.0,White,Female,551.25
2.0,0,2022-10-28,Central,31.0,Black,Female,525.0
1.0,3,2021-07-24,Rampart,36.0,White,Male,775.66
1.0,1,2022-02-10,Olympic,53.0,Hispanic/Latin/Mexican,Male,897.93
0.0,4,2021-07-09,Foothill,39.5674100496031,Unknown,Unknown,1326.65
2.0,2,2021-12-29,Northeast,25.0,Other,Female,989.97
1.0,3,2021-08-17,Pacific,52.0,White,Male,551.25
1.0,0,2021-02-22,77th Street,47.0,Black,Male,500.0
1.0,2,2020-12-21,West Valley,42.0,Other,Male,814.45
1.0,0,2020-07-27,Rampart,70.0,Black,Male,775.66
1.0,3,2020-10-07,Pacific,71.0,White,Male,551.25
2.0,1,2022-07-27,Foothill,49.0,Hispanic/Latin/Mexican,Female,1326.65
2.0,1,2020-11-21,Foothill,34.0,Hispanic/Latin/Mexican,Female,1326.65
1.0,3,2020-03-06,Rampart,44.0,White,Male,775.66
1.0,1,2022-03-28,Southeast,22.0,Hispanic/Latin/Mexican,Male,703.55
0.0,4,2021-04-14,Devonshire,39.5674100496031,Unknown,Unknown,1146.01
2.0,3,2020-12-09,Topanga,43.0,White,Female,1203.31
1.0,1,2021-03-28,Mission,60.0,Hispanic/Latin/Mexican,Male,1091.44
2.0,3,2021-07-16,Foothill,60.0,White,Female,1326.65
1.0,1,2020-05-12,Southwest,57.0,Hispanic/Latin/Mexican,Male,607.75
0.0,4,2022-01-31,Southwest,39.5674100496031,Unknown,Unknown,607.75
1.0,2,2022-05-24,West Valley,39.5674100496031,Other,Male,814.45
2.0,0,2022-10-28,Rampart,48.0,Black,Female,775.66
1.0,2,2020-10-24,Northeast,37.0,Other,Male,989.97
2.0,4,2020-08-24,Central,38.0,Unknown,Female,525.0
0.0,4,2022-06-07,77th Street,39.5674100496031,Unknown,Unknown,500.0
2.0,0,2020-10-22,Hollywood,39.5674100496031,Black,Female,578.81
1.0,3,2021-03-03,Hollywood,24.0,White,Male,578.81
1.0,3,2020-05-16,Olympic,48.0,White,Male,897.93
1.0,1,2020-11-10,Olympic,51.0,Hispanic/Latin/Mexican,Male,897.93
1.0,3,2020-10-07,West LA,35.0,White,Male,1039.46
0.0,4,2020-12-24,Mission,39.5674100496031,Unknown,Unknown,1091.44
2.0,1,2020-11-30,Hollenbeck,40.0,Hispanic/Latin/Mexican,Female,1263.48
1.0,1,2021-07-30,Southeast,28.0,Hispanic/Latin/Mexican,Male,703.55
0.0,4,2020-07-28,Rampart,39.5674100496031,Unknown,Unknown,775.66
2.0,3,2021-06-05,Pacific,50.0,White,Female,551.25
0.0,4,2021-11-08,Hollenbeck,39.5674100496031,Unknown,Unknown,1263.48
2.0,1,2022-02-03,Olympic,26.0,Hispanic/Latin/Mexican,Female,897.93
2.0,1,2021-11-06,Southwest,26.0,Hispanic/Latin/Mexican,Female,607.75
2.0,1,2022-02-12,Central,36.0,Hispanic/Latin/Mexican,Female,525.0
1.0,2,2021-05-13,N Hollywood,39.5674100496031,Other,Male,670.05
0.0,4,2022-08-10,Hollenbeck,39.5674100496031,Unknown,Unknown,1263.48
2.0,3,2021-11-27,Harbor,27.0,White,Female,855.17
0.0,4,2022-09-02,N Hollywood,39.5674100496031,Unknown,Unknown,670.05
1.0,1,2022-11-29,Van Nuys,51.0,Hispanic/Latin/Mexican,Male,942.82
2.0,1,2021-12-04,Southwest,21.0,Hispanic/Latin/Mexican,Female,607.75
1.0,1,2020-08-22,Rampart,57.0,Hispanic/Latin/Mexican,Male,775.66
1.0,0,2021-01-12,77th Street,56.0,Black,Male,500.0
2.0,1,2022-11-16,West Valley,56.0,Hispanic/Latin/Mexican,Female,814.45
2.0,3,2022-12-28,Northeast,29.0,White,Female,989.97
1.0,2,2022-01-19,Mission,46.0,Other,Male,1091.44
1.0,0,2021-01-07,Central,25.0,Black,Male,525.0
2.0,1,2022-04-09,Topanga,14.0,Hispanic/Latin/Mexican,Female,1203.31
2.0,2,2020-09-10,Olympic,49.0,Other,Female,897.93
2.0,1,2022-06-10,Central,29.0,Hispanic/Latin/Mexican,Female,525.0
0.0,4,2021-03-14,Central,39.5674100496031,Unknown,Unknown,525.0
2.0,0,2022-02-23,N Hollywood,34.0,Black,Female,670.05
2.0,0,2021-10-02,Southeast,11.0,Black,Female,703.55
0.0,4,2020-12-16,Topanga,39.5674100496031,Unknown,Unknown,1203.31
2.0,0,2021-05-19,Harbor,29.0,Black,Female,855.17
1.0,1,2020-11-24,Foothill,55.0,Hispanic/Latin/Mexican,Male,1326.65
1.0,0,2020-07-10,Southwest,55.0,Black,Male,607.75
0.0,4,2022-08-27,Hollywood,39.5674100496031,Unknown,Unknown,578.81
1.0,1,2020-09-30,Olympic,67.0,Hispanic/Latin/Mexican,Male,897.93
2.0,3,2021-06-07,West LA,23.0,White,Female,1039.46
1.0,1,2021-06-07,Topanga,24.0,Hispanic/Latin/Mexican,Male,1203.31
2.0,0,2022-05-28,Southwest,54.0,Black,Female,607.75
2.0,1,2022-11-24,Southeast,45.0,Hispanic/Latin/Mexican,Female,703.55
1.0,2,2020-01-05,West Valley,60.0,Other,Male,814.45
1.0,2,2021-03-22,N Hollywood,39.5674100496031,Other,Male,670.05
0.0,4,2020-11-06,Hollywood,39.5674100496031,Unknown,Unknown,578.81
0.0,4,2022-09-20,Newton,39.5674100496031,Unknown,Unknown,638.14
1.0,2,2022-05-14,Foothill,59.0,Other,Male,1326.65
1.0,4,2022-11-25,Hollenbeck,39.5674100496031,Unknown,Male,1263.48
0.0,4,2022-04-18,West LA,39.5674100496031,Unknown,Unknown,1039.46
2.0,1,2021-11-01,Olympic,14.0,Hispanic/Latin/Mexican,Female,897.93
0.0,4,2022-10-04,Southeast,39.5674100496031,Unknown,Unknown,703.55
0.0,4,2020-04-02,West LA,39.5674100496031,Unknown,Unknown,1039.46
0.0,4,2022-01-17,Hollywood,39.5674100496031,Unknown,Unknown,578.81
0.0,4,2021-04-18,Mission,39.5674100496031,Unknown,Unknown,1091.44
2.0,0,2020-06-29,77th Street,59.0,Black,Female,500.0
0.0,4,2020-01-27,Northeast,39.5674100496031,Unknown,Unknown,989.97
2.0,1,2022-06-23,77th Street,59.0,Hispanic/Latin/Mexican,Female,500.0
2.0,0,2022-12-01,Olympic,31.0,Black,Female,897.93
1.0,2,2021-12-02,Olympic,22.0,Other,Male,897.93
1.0,3,2020-08-01,West Valley,71.0,White,Male,814.45
2.0,0,2020-01-15,Central,28.0,Black,Female,525.0
1.0,2,2021-10-16,Devonshire,27.0,Other,Male,1146.01
1.0,3,2022-08-26,West Valley,23.0,White,Male,814.45
2.0,1,2022-08-15,Devonshire,19.0,Hispanic/Latin/Mexican,Female,1146.01
1.0,1,2020-06-20,Southwest,53.0,Hispanic/Latin/Mexican,Male,607.75
1.0,3,2021-04-16,West LA,43.0,White,Male,1039.46
0.0,4,2020-11-02,Pacific,39.5674100496031,Unknown,Unknown,551.25
0.0,4,2022-09-09,Southwest,39.5674100496031,Unknown,Unknown,607.75
1.0,1,2021-06-13,Foothill,39.5674100496031,Hispanic/Latin/Mexican,Male,1326.65
0.0,4,2020-08-31,Hollywood,39.5674100496031,Unknown,Unknown,578.81
1.0,3,2022-12-03,Topanga,21.0,White,Male,1203.31
1.0,1,2021-02-05,N Hollywood,68.0,Hispanic/Latin/Mexican,Male,670.05
1.0,1,2021-10-12,Southeast,22.0,Hispanic/Latin/Mexican,Male,703.55
2.0,1,2020-04-29,West Valley,19.0,Hispanic/Latin/Mexican,Female,814.45
2.0,1,2022-02-20,Foothill,57.0,Hispanic/Latin/Mexican,Female,1326.65
1.0,3,2021-07-27,N Hollywood,64.0,White,Male,670.05
0.0,4,2021-11-22,Van Nuys,39.5674100496031,Unknown,Unknown,942.82
2.0,1,2021-12-27,Northeast,25.0,Hispanic/Latin/Mexican,Female,989.97
0.0,4,2022-05-06,West LA,39.5674100496031,Unknown,Unknown,1039.46
2.0,1,2022-12-16,Newton,40.0,Hispanic/Latin/Mexican,Female,638.14
1.0,1,2021-01-16,Van Nuys,13.0,Hispanic/Latin/Mexican,Male,942.82
2.0,1,2022-09-23,Van Nuys,52.0,Hispanic/Latin/Mexican,Female,942.82
2.0,3,2021-03-23,Foothill,39.0,White,Female,1326.65
1.0,0,2021-11-08,Hollywood,27.0,Black,Male,578.81
1.0,0,2021-02-15,Southwest,40.0,Black,Male,607.75
1.0,1,2021-01-04,Foothill,11.0,Hispanic/Latin/Mexican,Male,1326.65
0.0,4,2022-06-19,Southwest,39.5674100496031,Unknown,Unknown,607.75
1.0,1,2022-11-01,Hollywood,27.0,Hispanic/Latin/Mexican,Male,578.81
1.0,2,2022-04-17,Northeast,39.5674100496031,Other,Male,989.97
0.0,4,2022-08-22,Newton,39.5674100496031,Unknown,Unknown,638.14
1.0,1,2020-08-24,West Valley,14.0,Hispanic/Latin/Mexican,Male,814.45
1.0,3,2021-08-11,Topanga,25.0,White,Male,1203.31
1.0,3,2022-11-15,Van Nuys,34.0,White,Male,942.82
1.0,2,2020-06-09,Pacific,70.0,Other,Male,551.25
2.0,0,2022-06-29,Mission,35.0,Black,Female,1091.44
1.0,1,2022-06-04,77th Street,43.0,Hispanic/Latin/Mexican,Male,500.0
0.0,4,2020-07-22,N Hollywood,39.5674100496031,Unknown,Unknown,670.05
2.0,1,2022-06-22,77th Street,56.0,Hispanic/Latin/Mexican,Female,500.0
2.0,1,2021-12-22,Newton,17.0,Hispanic/Latin/Mexican,Female,638.14
2.0,1,2021-11-30,Topanga,50.0,Hispanic/Latin/Mexican,Female,1203.31
0.0,4,2020-03-07,Wilshire,39.5674100496031,Unknown,Unknown,738.73
0.0,4,2022-01-09,77th Street,39.5674100496031,Unknown,Unknown,500.0
1.0,1,2022-09-13,Central,24.0,Hispanic/Latin/Mexican,Male,525.0
1.0,3,2020-07-06,N Hollywood,41.0,White,Male,670.05
2.0,1,2021-05-14,Mission,21.0,Hispanic/Latin/Mexican,Female,1091.44
2.0,2,2021-04-29,Southwest,31.0,Other,Female,607.75
1.0,2,2022-02-22,N Hollywood,39.5674100496031,Other,Male,670.05
2.0,0,2021-04-13,Southeast,59.0,Black,Female,703.55
1.0,2,2022-04-02,Foothill,37.0,Other,Male,1326.65
2.0,3,2022-09-01,Hollywood,43.0,White,Female,578.81
1.0,1,2021-02-21,Southeast,54.0,Hispanic/Latin/Mexican,Male,703.55
1.0,1,2021-11-05,Devonshire,39.0,Hispanic/Latin/Mexican,Male,1146.01
0.0,4,2020-04-06,Pacific,39.5674100496031,Unknown,Unknown,551.25
2.0,3,2021-10-10,West Valley,19.0,White,Female,814.45
2.0,0,2021-08-26,Olympic,28.0,Black,Female,897.93
1.0,1,2020-09-23,Olympic,49.0,Hispanic/Latin/Mexican,Male,897.93
1.0,1,2021-04-14,Hollenbeck,54.0,Hispanic/Latin/Mexican,Male,1263.48
1.0,3,2020-02-11,Topanga,64.0,White,Male,1203.31
1.0,3,2021-12-03,Topanga,24.0,White,Male,1203.31
0.0,4,2022-02-12,Southwest,21.0,Unknown,Unknown,607.75
2.0,1,2020-02-22,Newton,21.0,Hispanic/Latin/Mexican,Female,638.14
1.0,3,2021-06-10,West LA,64.0,White,Male,1039.46
1.0,2,2022-11-21,Van Nuys,39.5674100496031,Other,Male,942.82
1.0,3,2021-03-19,West LA,54.0,White,Male,1039.46
0.0,4,2021-12-11,Central,39.5674100496031,Unknown,Unknown,525.0
1.0,0,2021-12-13,Central,24.0,Black,Male,525.0
1.0,2,2020-02-03,Harbor,39.5674100496031,Other,Male,855.17
1.0,3,2020-12-21,Van Nuys,53.0,White,Male,942.82
1.0,0,2021-07-17,Southwest,39.5674100496031,Black,Male,607.75
2.0,3,2021-08-07,Northeast,70.0,White,Female,989.97
1.0,1,2022-12-02,Central,49.0,Hispanic/Latin/Mexican,Male,525.0
2.0,3,2020-07-31,Topanga,29.0,White,Female,1203.31
1.0,0,2022-07-03,Southeast,39.0,Black,Male,703.55
1.0,3,2021-05-17,Pacific,49.0,White,Male,551.25
1.0,0,2022-01-09,Pacific,29.0,Black,Male,551.25
2.0,3,2020-09-01,Topanga,59.0,White,Female,1203.31
2.0,1,2022-04-08,Northeast,46.0,Hispanic/Latin/Mexican,Female,989.97
2.0,3,2022-07-22,West LA,40.0,White,Female,1039.46
1.0,1,2021-08-11,Central,37.0,Hispanic/Latin/Mexican,Male,525.0
2.0,3,2021-12-14,Pacific,19.0,White,Female,551.25
1.0,3,2021-07-05,Rampart,54.0,White,Male,775.66
2.0,3,2022-03-31,N Hollywood,60.0,White,Female,670.05
0.0,4,2022-02-06,Wilshire,39.5674100496031,Unknown,Unknown,738.73
2.0,3,2020-07-17,Northeast,75.0,White,Female,989.97
1.0,3,2021-01-20,Topanga,79.0,White,Male,1203.31
2.0,0,2020-05-13,77th Street,61.0,Black,Female,500.0
1.0,1,2020-03-09,Wilshire,50.0,Hispanic/Latin/Mexican,Male,738.73
1.0,1,2020-09-15,Southeast,31.0,Hispanic/Latin/Mexican,Male,703.55
1.0,2,2021-11-02,Central,44.0,Other,Male,525.0
2.0,2,2021-07-04,Devonshire,37.0,Other,Female,1146.01
0.0,4,2022-02-05,Olympic,39.5674100496031,Unknown,Unknown,897.93
2.0,3,2021-04-06,Mission,41.0,White,Female,1091.44
2.0,3,2020-12-13,Mission,40.0,White,Female,1091.44
2.0,1,2021-10-16,Hollywood,24.0,Hispanic/Latin/Mexican,Female,578.81
1.0,3,2021-03-12,Harbor,36.0,White,Male,855.17
2.0,3,2022-01-24,West LA,43.0,White,Female,1039.46
1.0,1,2021-07-11,Harbor,53.0,Hispanic/Latin/Mexican,Male,855.17
1.0,1,2020-01-21,Rampart,35.0,Hispanic/Latin/Mexican,Male,775.66
1.0,0,2022-10-08,Hollywood,31.0,Black,Male,578.81
2.0,0,2021-04-15,Olympic,44.0,Black,Female,897.93
2.0,0,2021-06-17,West Valley,37.0,Black,Female,814.45
2.0,1,2022-03-02,Olympic,30.0,Hispanic/Latin/Mexican,Female,897.93
2.0,1,2021-10-15,Central,41.0,Hispanic/Latin/Mexican,Female,525.0
